store,dept,avg_weekly_demand,annual_demand,safety_stock,reorder_point,eoq,naive_annual_cost,optimal_annual_cost,estimated_savings_pct
15,5,14789.57,769057.82,1996.64,16786.21,5546.38,21086.97,13865.95,34.24
15,6,3834.43,199390.4,557.49,4391.92,2824.11,7393.04,7060.28,4.5
15,7,19539.15,1016035.71,2581.53,22120.68,6375.06,27023.94,15937.66,41.02
15,8,20284.32,1054784.78,2693.24,22977.56,6495.49,27955.4,16238.73,41.91
15,9,15954.69,829644.03,2052.1,18006.8,5760.71,22543.37,14401.77,36.12
15,10,11385.32,592036.45,1440.11,12825.43,4866.36,16831.65,12165.9,27.72
15,11,13019.78,677028.63,1806.92,14826.7,5203.95,18874.73,13009.89,31.07
15,12,3658.45,190239.3,449.81,4108.26,2758.55,7173.06,6896.36,3.86
15,13,18879.25,981721.02,2789.33,21668.58,6266.49,26199.06,15666.21,40.2
15,14,11959.42,621889.6,1515.83,13475.25,4987.54,17549.27,12468.86,28.95
15,16,14515.54,754807.99,2521.87,17037.41,5494.75,20744.42,13736.88,33.78
15,17,11064.82,575370.67,1572.27,12637.1,4797.38,16431.03,11993.44,27.01
15,18,3394.46,176511.96,697.32,4091.78,2657.16,6843.08,6642.89,2.93
15,19,1117.3,58099.86,157.39,1274.7,1524.47,3996.63,3811.16,4.64
15,20,4452.43,231526.6,638.51,5090.94,3043.2,8165.54,7608.0,6.83
15,21,2982.67,155098.6,375.92,3358.58,2490.77,6328.33,6226.93,1.6
15,22,8304.32,431824.84,1182.96,9487.29,4156.08,12980.4,10390.2,19.95
15,23,20827.38,1083023.75,2537.2,23364.58,6581.87,28634.22,16454.66,42.53
15,24,4668.0,242735.82,667.9,5335.9,3116.0,8435.0,7789.99,7.65
15,25,8843.04,459838.14,1228.18,10071.23,4288.77,13653.8,10721.92,21.47
15,26,4894.7,254524.58,652.32,5547.02,3190.77,8718.38,7976.91,8.5
15,27,1513.37,78695.06,188.18,1701.55,1774.2,4491.71,4435.51,1.25
15,28,694.05,36090.78,108.58,802.63,1201.51,3467.57,3003.78,13.37
15,29,4530.28,235574.77,672.29,5202.58,3069.69,8262.85,7674.22,7.12
15,30,3397.48,176669.07,468.61,3866.09,2658.34,6846.85,6645.85,2.94
15,31,2261.05,117574.81,302.64,2563.7,2168.64,5426.32,5421.6,0.09
15,32,4827.96,251053.99,550.15,5378.11,3168.94,8634.95,7922.34,8.25
15,33,4203.12,218562.48,599.63,4802.76,2956.77,7853.91,7391.93,5.88
15,34,13746.33,714809.15,1923.19,15669.52,5347.18,19782.91,13367.96,32.43
15,35,2622.75,136382.74,350.92,2973.66,2335.66,5878.43,5839.15,0.67
15,36,1364.27,70941.85,211.56,1575.82,1684.54,4305.33,4211.35,2.18
15,38,52606.19,2735522.05,6831.41,59437.6,10460.44,68357.74,26151.11,61.74
15,40,30732.98,1598114.88,3862.34,34595.31,7995.29,41016.22,19988.21,51.27
15,41,1157.86,60208.53,168.55,1326.4,1551.88,4047.32,3879.71,4.14
15,42,3545.43,184362.35,460.57,4006.0,2715.6,7031.79,6789.0,3.45
15,43,0.32,16.42,0.14,0.45,25.63,2600.39,64.07,97.54
15,44,3246.63,168824.56,424.23,3670.85,2598.65,6658.28,6496.63,2.43
15,45,3.72,193.52,0.94,4.67,87.98,2604.65,219.95,91.56
15,46,12134.83,631010.99,1498.46,13633.29,5023.99,17768.53,12559.97,29.31
15,47,8.28,430.32,3.25,11.52,131.2,2610.34,327.99,87.43
15,48,5.64,293.46,1.0,6.64,108.34,2607.05,270.86,89.61
15,49,9653.54,501984.26,1119.13,10772.67,4481.0,14666.93,11202.5,23.62
15,50,2262.17,117632.99,353.81,2615.98,2169.17,5427.72,5422.94,0.09
15,51,2.38,123.9,1.1,3.49,70.4,2602.98,176.0,93.24
15,52,1552.32,80720.47,212.3,1764.62,1796.89,4540.4,4492.23,1.06
15,54,40.48,2105.21,9.53,50.01,290.19,2650.61,725.47,72.63
15,55,5614.68,291963.23,737.81,6352.49,3417.39,9618.35,8543.47,11.18
15,56,3401.22,176863.19,576.94,3978.16,2659.8,6851.52,6649.5,2.95
15,58,673.87,35041.09,102.53,776.39,1183.91,3442.33,2959.78,14.02
15,59,268.34,13953.71,39.96,308.3,747.09,2935.43,1867.73,36.37
15,60,86.11,4477.66,13.29,99.4,423.21,2707.64,1058.02,60.92
15,67,5842.21,303794.97,710.86,6553.07,3485.94,9902.76,8714.86,12.0
15,71,4266.44,221855.08,638.99,4905.43,2978.96,7933.05,7447.4,6.12
15,72,37497.68,1949879.22,5407.72,42905.39,8831.49,49472.1,22078.72,55.37
15,74,13885.14,722027.35,2006.47,15891.62,5374.11,19956.43,13435.28,32.68
15,77,40.9,2126.89,8.71,49.61,291.68,2651.13,729.19,72.49
15,78,0.58,30.42,0.43,1.02,34.88,2600.73,87.2,96.65
15,79,8363.71,434912.67,1054.03,9417.74,4170.91,13054.63,10427.28,20.13
15,80,40.98,2131.12,6.67,47.65,291.97,2651.23,729.92,72.47
15,81,4406.65,229146.04,562.44,4969.1,3027.51,8108.32,7568.79,6.65
15,82,9540.92,496128.04,1269.77,10810.69,4454.79,14526.15,11136.97,23.33
15,83,359.73,18705.8,50.77,410.49,865.0,3049.66,2162.51,29.09
15,85,2975.28,154714.32,383.81,3359.08,2487.68,6319.09,6219.21,1.58
15,87,9119.04,474189.87,1308.95,10427.98,4355.18,13998.8,10887.95,22.22
15,90,5311.61,276203.53,696.16,6007.76,3323.87,9239.51,8309.69,10.06
15,91,3414.63,177560.62,422.9,3837.53,2665.04,6868.28,6662.59,2.99
15,92,18218.69,947371.67,2405.59,20624.28,6155.88,25373.36,15389.7,39.35
15,93,422.88,21989.67,59.3,482.18,937.86,3128.6,2344.66,25.06
15,94,73.24,3808.43,16.8,90.04,390.3,2691.55,975.76,63.75
15,95,27271.16,1418100.58,3682.72,30953.88,7531.54,36688.96,18828.84,48.68
15,96,2749.59,142978.66,364.01,3113.6,2391.47,6036.99,5978.68,0.97
15,97,2003.28,104170.44,275.62,2278.9,2041.28,5104.1,5103.2,0.02
15,98,246.32,12808.48,39.69,286.01,715.78,2907.9,1789.45,38.46
16,1,11081.3,576227.76,1307.53,12388.83,4800.95,16451.63,12002.37,27.04
16,2,23414.8,1217569.56,3027.75,26442.55,6978.74,31868.5,17446.84,45.25
16,3,7314.52,380354.9,958.85,8273.36,3900.54,11743.15,9751.34,16.96
16,4,14748.5,766922.24,1960.13,16708.64,5538.67,21035.63,13846.68,34.18
16,5,12395.74,644578.41,1685.58,14081.32,5077.71,18094.67,12694.27,29.85
16,6,4919.45,255811.17,684.78,5604.22,3198.82,8749.31,7997.05,8.6
16,7,10727.28,557818.7,1496.51,12223.79,4723.64,16009.1,11809.09,26.24
16,8,14614.18,759937.47,1969.28,16583.46,5513.39,20867.73,13783.48,33.95
16,9,28341.85,1473776.06,4019.37,32361.22,7677.96,38027.31,19194.9,49.52
16,10,12618.06,656139.31,1747.89,14365.96,5123.04,18372.58,12807.61,30.29
16,11,11977.14,622811.08,1722.37,13699.51,4991.24,17571.42,12478.09,28.99
16,12,4149.64,215781.17,543.49,4693.13,2937.9,7787.05,7344.75,5.68
16,13,15060.99,783171.65,1893.66,16954.65,5597.04,21426.24,13992.6,34.69
16,14,8272.43,430166.11,1148.98,9421.41,4148.09,12940.53,10370.22,19.86
16,16,9177.12,477210.06,1501.61,10678.73,4369.03,14071.4,10922.57,22.38
16,17,7055.73,366898.02,939.02,7994.75,3830.92,11419.66,9577.29,16.13
16,18,1983.17,103124.67,628.2,2611.36,2031.01,5078.96,5077.52,0.03
16,19,993.56,51665.35,146.34,1139.91,1437.57,3841.96,3593.93,6.46
16,20,3321.59,172722.85,457.11,3778.71,2628.48,6751.99,6571.2,2.68
16,21,3565.76,185419.77,441.99,4007.76,2723.38,7057.21,6808.45,3.52
16,22,6188.32,321792.65,826.04,7014.36,3587.72,10335.4,8969.29,13.22
16,23,11007.49,572389.57,1495.06,12502.56,4784.93,16359.36,11962.33,26.88
16,24,2191.2,113942.6,254.25,2445.46,2134.88,5339.0,5337.2,0.03
16,25,4867.06,253086.92,619.17,5486.23,3181.74,8683.82,7954.35,8.4
16,26,1965.35,102197.99,272.53,2237.87,2021.86,5056.68,5054.65,0.04
16,27,744.53,38715.55,105.59,850.12,1244.44,3530.66,3111.09,11.88
16,28,281.93,14660.26,42.71,324.64,765.77,2952.41,1914.44,35.16
16,29,1608.28,83630.58,198.97,1807.25,1829.0,4610.35,4572.49,0.82
16,30,1330.0,69160.16,194.65,1524.65,1663.25,4262.5,4158.13,2.45
16,31,1134.61,58999.62,145.17,1279.77,1536.22,4018.26,3840.56,4.42
16,32,4386.43,228094.19,536.52,4922.94,3020.56,8083.03,7551.39,6.58
16,33,2141.79,111373.25,276.04,2417.83,2110.67,5277.24,5276.68,0.01
16,34,4891.77,254372.27,664.41,5556.18,3189.81,8714.72,7974.53,8.49
16,35,593.82,30878.63,91.9,685.72,1111.37,3342.27,2778.43,16.87
16,36,1794.47,93312.21,283.65,2078.12,1931.96,4843.08,4829.91,0.27
16,38,52058.91,2707063.34,6714.86,58773.77,10405.89,67673.64,26014.72,61.56
16,40,31683.99,1647567.62,4031.4,35715.39,8118.05,42204.99,20295.12,51.91
16,41,1536.14,79879.07,229.48,1765.62,1787.5,4520.17,4468.75,1.14
16,42,3694.45,192111.63,453.43,4147.89,2772.09,7218.07,6930.22,3.99
16,44,3850.72,200237.31,560.27,4410.99,2830.1,7413.4,7075.26,4.56
16,45,8.1,421.42,1.68,9.78,129.83,2610.13,324.58,87.56
16,46,14162.99,736475.55,1691.28,15854.27,5427.62,20303.74,13569.04,33.17
16,47,8.81,458.32,2.89,11.71,135.4,2611.02,338.5,87.04
16,48,452.38,23523.75,56.72,509.1,970.03,3165.47,2425.06,23.39
16,49,26.39,1372.04,5.58,31.96,234.27,2632.98,585.67,77.76
16,51,18.14,943.43,5.35,23.49,194.26,2622.68,485.65,81.48
16,52,1636.42,85093.68,238.23,1874.65,1844.92,4645.52,4612.31,0.71
16,54,57.83,3007.14,11.94,69.77,346.82,2672.29,867.06,67.55
16,55,6447.21,335254.83,892.5,7339.71,3661.99,10659.01,9154.98,14.11
16,56,3520.66,183074.33,792.65,4313.31,2706.1,7000.83,6765.25,3.36
16,58,79.4,4128.91,23.36,102.76,406.39,2699.25,1015.99,62.36
16,59,80.3,4175.68,13.22,93.52,408.69,2700.38,1021.72,62.16
16,60,84.3,4383.36,13.97,98.27,418.73,2705.37,1046.82,61.31
16,67,3236.56,168301.24,438.05,3674.61,2594.62,6645.7,6486.55,2.39
16,71,2220.96,115490.03,315.44,2536.4,2149.33,5376.2,5373.31,0.05
16,72,30045.5,1562365.77,4241.74,34287.24,7905.35,40156.87,19763.39,50.78
16,74,9799.75,509586.98,1273.27,11073.02,4514.81,14849.69,11287.02,23.99
16,79,5524.13,287254.87,728.33,6252.46,3389.72,9505.17,8474.3,10.85
16,80,308.14,16023.31,60.69,368.83,800.58,2985.18,2001.46,32.95
16,81,3824.87,198893.23,531.19,4356.06,2820.59,7381.09,7051.48,4.47
16,82,9127.6,474635.3,1335.55,10463.15,4357.23,14009.5,10893.06,22.25
16,83,200.73,10437.95,26.84,227.57,646.16,2850.91,1615.39,43.34
16,85,2553.21,132766.92,372.51,2925.72,2304.49,5791.51,5761.23,0.52
16,87,9157.22,476175.29,1216.84,10374.05,4364.29,14046.52,10910.72,22.32
16,90,6919.34,359805.7,952.75,7872.09,3793.71,11249.18,9484.27,15.69
16,91,3331.2,173222.66,512.63,3843.83,2632.28,6764.01,6580.7,2.71
16,92,20402.56,1060933.0,2697.73,23100.29,6514.39,28103.2,16285.98,42.05
16,93,657.5,34190.26,111.54,769.04,1169.45,3421.88,2923.62,14.56
16,94,456.82,23754.58,114.98,571.8,974.77,3171.02,2436.93,23.15
16,95,27372.51,1423370.73,3794.72,31167.23,7545.52,36815.64,18863.79,48.76
16,96,120.33,6256.9,21.56,141.88,500.28,2750.41,1250.69,54.53
16,97,2116.7,110068.24,265.07,2381.76,2098.27,5245.87,5245.67,0.0
16,98,18.49,961.47,3.15,21.64,196.11,2623.11,490.27,81.31
17,1,21684.77,1127607.96,2753.29,24438.05,6715.97,29705.96,16789.94,43.48
17,2,41313.22,2148287.25,5879.67,47192.88,9269.92,54241.52,23174.81,57.27
17,3,17461.12,907978.03,2663.63,20124.74,6026.53,24426.39,15066.34,38.32
17,4,23409.42,1217289.97,3140.58,26550.01,6977.94,31861.78,17444.84,45.25
17,5,25160.55,1308348.53,3270.74,28431.29,7234.22,34050.69,18085.55,46.89
17,6,5539.05,288030.58,778.89,6317.94,3394.29,9523.81,8485.73,10.9
17,7,18418.38,957755.59,2663.99,21082.37,6189.53,25622.97,15473.81,39.61
17,8,20085.63,1044452.66,2509.43,22595.05,6463.6,27707.04,16159.0,41.68
17,9,27293.66,1419270.22,3912.54,31206.2,7534.64,36717.07,18836.6,48.7
17,10,14165.0,736580.0,1856.07,16021.07,5428.0,20306.25,13570.0,33.17
17,11,14193.89,738082.09,2061.22,16255.11,5433.53,20342.36,13583.83,33.22
17,12,7534.95,391817.6,1036.56,8571.52,3958.88,12018.69,9897.19,17.65
17,13,23923.32,1244012.76,3070.09,26993.42,7054.11,32504.15,17635.28,45.74
17,14,12864.95,668977.65,1894.42,14759.37,5172.92,18681.19,12932.3,30.77
17,16,11207.63,582796.51,1858.2,13065.82,4828.24,16609.53,12070.59,27.33
17,17,10173.19,529005.76,1346.41,11519.6,4600.03,15316.48,11500.06,24.92
17,18,5050.99,262651.49,954.84,6005.83,3241.31,8913.74,8103.26,9.09
17,19,4083.0,212315.79,472.21,4555.2,2914.21,7703.74,7285.53,5.43
17,20,4031.16,209620.43,548.9,4580.06,2895.65,7638.95,7239.14,5.23
17,21,4073.12,211802.26,525.1,4598.22,2910.69,7691.4,7276.71,5.39
17,22,6921.19,359902.06,961.61,7882.8,3794.22,11251.49,9485.54,15.7
17,23,13483.69,701151.94,1998.77,15482.46,5295.85,19454.61,13239.64,31.95
17,24,4807.87,250009.45,657.7,5465.57,3162.34,8609.84,7905.84,8.18
17,25,5281.61,274643.94,741.84,6023.46,3314.48,9202.02,8286.19,9.95
17,26,7745.97,402790.39,936.31,8682.28,4013.93,12282.46,10034.82,18.3
17,27,1327.87,69049.22,192.09,1519.96,1661.92,4259.84,4154.79,2.47
17,28,1287.05,66926.58,182.68,1469.73,1636.17,4208.81,4090.43,2.81
17,29,2556.92,132959.93,339.47,2896.39,2306.17,5796.15,5765.41,0.53
17,30,2270.98,118091.0,308.39,2579.37,2173.39,5438.73,5433.48,0.1
17,31,1838.66,95610.21,257.68,2096.34,1955.61,4898.32,4889.02,0.19
17,32,5553.59,288786.62,827.7,6381.29,3398.74,9541.99,8496.86,10.95
17,33,5018.32,260952.78,649.35,5667.67,3230.81,8872.9,8077.02,8.97
17,34,9270.38,482059.56,1295.57,10565.95,4391.17,14187.97,10977.93,22.63
17,35,1531.55,79640.8,201.13,1732.68,1784.83,4514.44,4462.08,1.16
17,36,1693.34,88053.68,249.5,1942.84,1876.74,4716.67,4691.85,0.53
17,38,77339.78,4021668.37,9821.16,87160.94,12683.33,99274.72,31708.31,68.06
17,40,47264.78,2457768.68,6378.68,53643.46,9915.18,61680.98,24787.94,59.81
17,41,23.69,1231.94,4.15,27.84,221.99,2629.61,554.96,78.9
17,42,3974.56,206677.24,501.83,4476.4,2875.25,7568.2,7188.14,5.02
17,44,7382.25,383876.87,1009.37,8391.62,3918.56,11827.81,9796.39,17.17
17,45,14.31,743.92,2.62,16.93,172.5,2617.88,431.25,83.53
17,46,25995.09,1351744.75,3460.61,29455.7,7353.22,35093.86,18383.04,47.62
17,47,4.4,228.89,2.01,6.41,95.68,2605.5,239.21,90.82
17,48,1213.99,63127.64,179.76,1393.75,1589.06,4117.49,3972.65,3.52
17,49,20.93,1088.31,3.95,24.88,208.64,2626.16,521.61,80.14
17,51,5.78,300.35,3.03,8.81,109.61,2607.22,274.02,89.49
17,52,3537.25,183936.87,453.73,3990.98,2712.47,7021.56,6781.17,3.42
17,54,60.36,3138.54,11.26,71.62,354.32,2675.45,885.8,66.89
17,55,9738.92,506423.84,1317.79,11056.71,4500.77,14773.65,11251.93,23.84
17,56,3121.48,162316.75,666.42,3787.9,2548.07,6501.85,6370.18,2.03
17,58,1437.0,74724.19,230.29,1667.29,1728.86,4396.25,4322.16,1.69
17,59,630.15,32767.89,88.69,718.85,1144.86,3387.69,2862.16,15.51
17,60,367.71,19120.8,47.55,415.26,874.55,3059.63,2186.37,28.54
17,67,7403.29,384971.06,1004.11,8407.4,3924.14,11854.11,9810.34,17.24
17,71,3367.46,175107.99,481.84,3849.3,2646.57,6809.33,6616.42,2.83
17,72,49918.34,2595753.56,6820.64,56738.98,10189.71,64997.92,25474.27,60.81
17,74,14543.74,756274.49,2122.35,16666.09,5500.09,20779.68,13750.22,33.83
17,77,12.54,651.87,4.32,16.85,161.48,2615.67,403.69,84.57
17,78,0.5,25.94,0.28,0.78,32.21,2600.62,80.53,96.9
17,79,27216.21,1415243.05,3384.42,30600.63,7523.94,36620.27,18809.86,48.64
17,80,798.68,41531.19,104.84,903.52,1288.89,3598.35,3222.23,10.45
17,81,12839.29,667643.2,1507.13,14346.42,5167.76,18649.12,12919.4,30.72
17,82,16745.85,870784.12,2417.85,19163.69,5901.81,23532.31,14754.53,37.3
17,83,493.51,25662.56,65.27,558.78,1013.16,3216.89,2532.91,21.26
17,85,4058.64,211049.09,585.11,4643.75,2905.51,7673.3,7263.76,5.34
17,87,12189.04,633829.97,1803.7,13992.74,5035.2,17836.3,12587.99,29.42
17,90,31286.37,1626891.38,4389.63,35676.0,8066.95,41707.97,20167.37,51.65
17,91,12033.68,625751.31,1777.16,13810.84,5003.0,17642.1,12507.51,29.1
17,92,52385.6,2724051.28,6953.26,59338.86,10438.49,68082.0,26096.22,61.67
17,93,3641.49,189357.49,470.57,4112.06,2752.14,7151.86,6880.36,3.8
17,94,378.4,19676.66,97.86,476.26,887.17,3073.0,2217.92,27.83
17,95,50588.26,2630589.58,6421.21,57009.47,10257.85,65835.33,25644.64,61.05
17,96,819.42,42609.66,128.46,947.88,1305.52,3624.27,3263.8,9.95
17,97,7794.31,405304.05,1017.4,8811.71,4026.43,12342.89,10066.08,18.45
17,98,135.56,7049.0,29.03,164.58,531.0,2769.45,1327.5,52.07
18,1,19669.22,1022799.68,2561.52,22230.75,6396.25,27186.53,15990.62,41.18
18,2,63558.97,3305066.68,9226.31,72785.29,11497.94,82048.72,28744.85,64.97
18,3,13418.87,697781.11,1907.15,15326.02,5283.11,19373.58,13207.77,31.83
18,4,26802.53,1393731.46,3686.8,30489.33,7466.54,36103.16,18666.36,48.3
18,5,20823.58,1082826.34,3123.43,23947.01,6581.27,28629.48,16453.16,42.53
18,6,5184.89,269614.2,605.54,5790.43,3283.99,9081.11,8209.97,9.59
18,7,28264.44,1469750.83,3754.84,32019.28,7667.47,37930.55,19168.66,49.46
18,8,32055.12,1666866.14,4124.22,36179.33,8165.45,42668.9,20413.64,52.16
18,9,18589.37,966647.31,2434.04,21023.41,6218.19,25836.71,15545.48,39.83
18,10,16699.33,868364.97,2006.9,18706.23,5893.61,23474.16,14734.02,37.23
18,11,19238.31,1000392.12,2534.15,21772.46,6325.8,26647.89,15814.49,40.65
18,12,3865.54,201007.92,560.93,4426.47,2835.55,7431.92,7088.86,4.62
18,13,42399.27,2204762.0,5520.57,47919.84,9390.98,55599.09,23477.45,57.77
18,14,21336.18,1109481.48,2852.79,24188.98,6661.78,29270.23,16654.44,43.1
18,16,16067.66,835518.12,2278.3,18345.96,5781.07,22684.57,14452.67,36.29
18,17,15224.36,791666.47,1845.27,17069.62,5627.31,21630.44,14068.28,34.96
18,18,6302.62,327736.17,1308.53,7611.15,3620.7,10478.27,9051.74,13.61
18,19,2780.96,144610.07,416.83,3197.79,2405.08,6076.2,6012.7,1.05
18,20,8403.78,436996.39,1087.23,9491.0,4180.89,13104.72,10452.23,20.24
18,21,4981.72,259049.7,687.85,5669.57,3219.0,8827.16,8047.51,8.83
18,22,15591.75,810771.25,2095.05,17686.8,5694.81,22089.69,14237.02,35.55
18,23,35159.62,1828300.09,4621.69,39781.31,8551.73,46549.52,21379.31,54.07
18,24,8552.63,444736.9,1246.41,9799.04,4217.76,13290.79,10544.39,20.66
18,25,16434.17,854577.05,2153.23,18587.41,5846.63,23142.72,14616.57,36.84
18,26,10502.68,546139.5,1451.34,11954.02,4673.93,15728.35,11684.81,25.71
18,27,2697.15,140251.65,358.03,3055.18,2368.56,5971.43,5921.39,0.84
18,28,1241.13,64538.85,173.11,1414.25,1606.72,4151.41,4016.8,3.24
18,29,10125.34,526517.81,1333.52,11458.87,4589.2,15256.68,11472.99,24.8
18,30,6178.89,321302.16,805.56,6984.44,3584.98,10323.61,8962.45,13.18
18,31,3162.83,164467.34,380.78,3543.62,2564.9,6553.54,6412.24,2.16
18,32,8913.99,463527.61,1122.36,10036.35,4305.94,13742.49,10764.85,21.67
18,33,8721.01,453492.61,1099.03,9820.05,4259.07,13501.26,10647.68,21.14
18,34,20881.76,1085851.57,2661.91,23543.67,6590.45,28702.2,16476.13,42.6
18,35,3861.65,200805.63,419.55,4281.2,2834.12,7427.06,7085.3,4.6
18,36,2234.64,116201.2,318.5,2553.13,2155.93,5393.3,5389.83,0.06
18,38,65279.03,3394509.75,8915.07,74194.1,11652.48,84198.79,29131.21,65.4
18,40,61780.2,3212570.5,7857.56,69637.77,11335.91,79825.25,28339.77,64.5
18,41,690.9,35926.59,96.34,787.23,1198.78,3463.62,2996.94,13.47
18,42,6844.14,355895.04,985.76,7829.89,3773.04,11155.17,9432.59,15.44
18,44,4953.05,257558.85,635.38,5588.44,3209.73,8791.32,8024.32,8.72
18,45,5.52,287.23,1.79,7.31,107.19,2606.9,267.97,89.72
18,46,25077.19,1304013.71,3610.71,28687.9,7222.23,33946.48,18055.56,46.81
18,47,8.75,454.78,5.59,14.33,134.87,2610.93,337.19,87.09
18,49,10741.23,558544.13,1382.61,12123.84,4726.71,16026.54,11816.77,26.27
18,50,797.16,41452.45,137.38,934.55,1287.67,3596.45,3219.18,10.49
18,51,3.65,190.06,0.67,4.32,87.19,2604.57,217.98,91.63
18,52,2929.53,152335.61,421.05,3350.58,2468.49,6261.91,6171.22,1.45
18,54,128.06,6659.3,34.9,162.96,516.11,2760.08,1290.28,53.25
18,55,9337.6,485555.13,1390.06,10727.66,4407.06,14272.0,11017.66,22.8
18,56,4232.37,220083.05,854.88,5087.25,2967.04,7890.46,7417.6,5.99
18,58,3779.7,196544.43,607.41,4387.11,2803.89,7324.63,7009.72,4.3
18,59,473.41,24617.37,79.49,552.91,992.32,3191.76,2480.79,22.28
18,60,122.95,6393.16,19.24,142.19,505.69,2753.68,1264.23,54.09
18,67,7683.65,399549.82,1025.43,8709.08,3997.75,12204.56,9994.37,18.11
18,71,7534.44,391790.65,1034.17,8568.6,3958.74,12018.04,9896.85,17.65
18,72,57674.29,2999063.08,8168.32,65842.61,10952.74,74692.86,27381.85,63.34
18,74,22069.41,1147609.39,2877.32,24946.73,6775.28,30186.76,16938.19,43.89
18,77,318.0,16536.0,67.36,385.36,813.29,2997.5,2033.22,32.17
18,78,0.93,48.59,0.33,1.26,44.09,2601.17,110.22,95.76
18,79,22582.29,1174278.92,3059.85,25642.14,6853.55,30827.86,17133.88,44.42
18,80,323.92,16843.88,71.14,395.06,820.83,3004.9,2052.07,31.71
18,81,12129.01,630708.31,1669.93,13798.94,5022.78,17761.26,12556.95,29.3
18,82,14407.71,749201.01,1916.59,16324.3,5474.31,20609.64,13685.77,33.6
18,83,1326.31,68968.04,202.44,1528.75,1660.94,4257.89,4152.35,2.48
18,85,1656.26,86125.69,212.86,1869.13,1856.08,4670.33,4640.2,0.65
18,87,18363.05,954878.55,2581.01,20944.06,6180.22,25553.81,15450.55,39.54
18,90,18481.39,961032.5,2781.95,21263.35,6200.1,25701.74,15500.26,39.69
18,91,14124.48,734473.09,2044.06,16168.54,5420.23,20255.6,13550.58,33.1
18,92,50079.62,2604140.43,6270.7,56350.32,10206.16,65199.53,25515.39,60.87
18,93,1995.82,103782.79,306.79,2302.62,2037.48,5094.78,5093.69,0.02
18,94,4433.67,230551.04,675.88,5109.55,3036.78,8142.09,7591.95,6.76
18,95,57248.35,2976914.02,6971.06,64219.41,10912.22,74160.43,27280.55,63.21
18,96,3.8,197.74,1.09,4.9,88.94,2604.75,222.34,91.46
18,97,5200.88,270445.9,820.06,6020.94,3289.05,9101.1,8222.62,9.65
18,98,800.58,41630.03,153.85,954.42,1290.43,3600.72,3226.07,10.4
18,99,1.05,54.43,0.77,1.82,46.66,2601.31,116.65,95.52
19,1,18630.45,968783.17,2895.96,21526.4,6225.06,25888.06,15562.64,39.88
19,2,50360.98,2618771.21,7176.38,57537.37,10234.79,65551.23,25586.97,60.97
19,3,15057.24,782976.3,2196.4,17253.64,5596.34,21421.55,13990.86,34.69
19,4,31281.2,1626622.19,4014.0,35295.19,8066.28,41701.49,20165.7,51.64
19,5,26621.76,1384331.32,3510.16,30131.91,7441.32,35877.2,18603.3,48.15
19,6,5469.23,284399.84,758.34,6227.56,3372.83,9436.53,8432.08,10.64
19,7,30420.5,1581866.11,4883.17,35303.67,7954.54,40625.63,19886.34,51.05
19,8,42409.78,2205308.58,5296.68,47706.46,9392.14,55612.23,23480.36,57.78
19,9,30630.94,1592808.93,4374.96,35005.9,7982.0,40888.68,19955.01,51.2
19,10,27343.8,1421877.64,3596.93,30940.73,7541.56,36779.75,18853.9,48.74
19,11,20373.69,1059431.67,2917.7,23291.39,6509.78,28067.11,16274.46,42.02
19,12,6403.79,332997.01,845.41,7249.2,3649.64,10604.74,9124.1,13.96
19,13,33917.89,1763730.48,4823.71,38741.6,8399.36,44997.37,20998.4,53.33
19,14,17061.87,887217.4,2314.09,19375.97,5957.24,23927.34,14893.1,37.76
19,16,27934.9,1452614.94,5488.85,33423.75,7622.64,37518.63,19056.59,49.21
19,17,16819.25,874601.01,2261.08,19080.33,5914.73,23624.06,14786.83,37.41
19,18,7040.29,366094.93,1747.83,8788.11,3826.72,11400.36,9566.8,16.08
19,19,0.11,5.48,0.08,0.18,14.8,2600.13,37.01,98.58
19,20,6656.57,346141.4,895.97,7552.54,3720.98,10920.71,9302.44,14.82
19,21,6957.11,361769.93,826.42,7783.54,3804.05,11296.39,9510.13,15.81
19,22,12066.51,627458.69,1529.99,13596.5,5009.83,17683.14,12524.56,29.17
19,23,27043.19,1406245.98,3333.19,30376.38,7499.99,36403.99,18749.97,48.49
19,24,5457.92,283811.61,752.85,6210.77,3369.34,9422.39,8423.35,10.6
19,25,12865.96,669029.71,1851.5,14717.46,5173.12,18682.44,12932.8,30.78
19,26,7819.08,406592.19,1070.47,8889.55,4032.83,12373.85,10082.07,18.52
19,27,2272.92,118191.68,291.87,2564.78,2174.32,5441.15,5435.8,0.1
